Objects
100
,,Global Angle husky-radar:husky-radar,,,,,,Global Angle reflector1:reflector1,,,,,,Global Angle reflector2:reflector2,,,,,,Global Angle reflector3:reflector3,,,,,,Global Angle reflector4:reflector4,,,,,,Global Angle reflector5:reflector5,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
335,0,-0.110146,-0.0163342,-2.9221,69.855,1530.26,540.799,-0.00595075,0.000854679,-0.00203723,-587.748,2599.39,117.949,0.129233,0.031762,3.41648,-792.712,3764.11,140.965,0.141039,0.0549592,3.39954,-899.551,4838.58,129.413,0.141773,0.0541771,3.31117,-931.877,5928.18,109.924,0.0175181,-0.000482776,0.00942307,-1009.13,7099.34,60.225
336,0,-0.101593,0.0591742,-2.92125,69.0219,1535.02,540.922,-0.00279059,-0.000864828,0.00014072,-587.263,2599.71,117.407,0.128935,0.031571,3.41636,-792.617,3764.16,140.945,0.136958,0.0521278,3.39833,-899.878,4839.07,129.499,0.147292,0.0507102,3.30878,-932.068,5928.55,110.091,0.0172471,-0.00100274,0.010374,-1009.09,7099.41,60.2224
337,0,-0.106815,-0.0404401,-2.92003,69.069,1540.47,540.086,-0.00262813,-0.000906553,0.000173797,-587.266,2599.7,117.423,0.129088,0.0316447,3.41636,-792.616,3764.18,140.934,0.137493,0.0523554,3.39865,-899.563,4838.9,129.529,0.14681,0.0519746,3.30995,-931.861,5928.37,110.057,0.0169468,-0.00121632,0.0101664,-1009.04,7099.38,60.2069
338,0,-0.106535,-0.0451602,-2.9195,70.1986,1545.42,539.849,-0.00586799,-0.000598382,-0.00160245,-587.626,2599.41,117.889,0.129149,0.0316557,3.4164,-792.727,3764.17,140.935,0.141337,0.0547325,3.39929,-899.073,4838.36,129.371,0.14527,0.0532753,3.31194,-931.518,5927.94,109.879,0.0165685,-0.00076055,0.00949605,-1009.09,7099.36,60.2015
339,0,-0.106459,-0.0526377,-2.91975,70.4929,1550.18,539.792,-0.00626055,-0.00179407,-0.00168243,-587.623,2599.4,117.862,0.129253,0.0317767,3.41662,-792.84,3764.12,140.92,0.141286,0.054959,3.3991,-898.926,4838.07,129.334,0.144305,0.0535857,3.31246,-931.498,5927.75,109.833,0.0165008,-0.000429605,0.00832552,-1009.16,7099.33,60.2057
340,0,-0.115916,-0.0643427,-2.92312,70.1528,1555.33,540.271,-0.00592283,1.60669e-05,-0.00209496,-587.775,2599.38,117.894,0.129291,0.0318779,3.41662,-792.896,3764.06,140.963,0.139764,0.0536945,3.39941,-899.48,4838.35,129.369,0.145253,0.0522679,3.31103,-931.85,5927.98,109.911,0.016955,-0.000125111,0.00817172,-1009.28,7099.36,60.2049
341,0,-0.10664,-0.00918356,-2.9219,69.3591,1559.93,540.467,-0.00270153,-0.00123564,6.61768e-05,-587.365,2599.67,117.386,0.129034,0.0317478,3.41663,-792.847,3764.01,140.968,0.145678,0.0582976,3.39954,-900.334,4838.69,129.167,0.146204,0.0506208,3.30879,-932.24,5928.39,110.019,0.0167838,0.000244655,0.00766533,-1009.29,7099.34,60.2078
342,0,-0.109173,-0.0444621,-2.92054,69.3874,1564.34,540.135,-0.00273438,-0.00101699,0.000342522,-587.368,2599.66,117.398,0.129041,0.0318764,3.41656,-792.785,3764,140.972,0.137284,0.0518869,3.39835,-899.905,4838.79,129.436,0.145311,0.0513549,3.30929,-932.153,5928.35,110.017,0.0163485,9.81133e-05,0.00840213,-1009.22,7099.32,60.1979
343,0,-0.10804,-0.0498566,-2.92102,70.7767,1569.06,539.822,-0.00610693,-0.000159122,-0.00134776,-587.712,2599.35,117.899,0.129153,0.031783,3.41651,-792.743,3764.02,140.965,0.139348,0.0532143,3.39922,-899.199,4838.38,129.419,0.145265,0.053002,3.3117,-931.646,5927.94,109.901,0.0160749,-0.000593644,0.00915005,-1009.12,7099.31,60.191
344,0,-0.115922,-0.0706974,-2.92237,72.3872,1574.53,539.782,-0.00657736,-0.00202725,-0.00109898,-587.581,2599.36,117.899,0.12907,0.0317093,3.4165,-792.73,3764.1,140.946,0.14624,0.0589314,3.39978,-898.939,4838.04,129.25,0.144632,0.0539485,3.31281,-931.383,5927.75,109.836,0.0163445,-0.00104231,0.00960856,-1009.06,7099.31,60.1885
345,0,-0.107839,-0.0482611,-2.9193,71.7114,1579.13,539.215,-0.00636391,-0.000683591,-0.00128739,-587.668,2599.38,117.907,0.129039,0.0316185,3.41641,-792.711,3764.12,140.971,0.141227,0.0544055,3.3992,-899.109,4838.37,129.402,0.144771,0.0533179,3.31188,-931.559,5927.95,109.886,0.0172,-0.000871702,0.00994775,-1009.1,7099.35,60.2136
346,0,-0.106472,-0.014025,-2.92218,71.2852,1584.44,539.398,-0.00323582,-0.00126577,0.000284338,-587.305,2599.67,117.436,0.129048,0.0315296,3.41649,-792.688,3764.12,140.966,0.149489,0.0612055,3.40011,-900.158,4838.67,129.174,0.146145,0.0516361,3.30983,-932.014,5928.34,110.048,0.0174846,-0.000591785,0.00929671,-1009.19,7099.37,60.219
347,0,-0.108774,-0.0514203,-2.92057,70.854,1589.09,539.008,-0.00286964,-0.000932765,0.000188282,-587.282,2599.72,117.429,0.128951,0.0317965,3.41641,-792.673,3764.1,140.999,0.145772,0.0585982,3.39946,-900.222,4838.81,129.256,0.146233,0.0509345,3.30901,-932.147,5928.45,110.061,0.0178142,-0.000165081,0.00866625,-1009.25,7099.38,60.2289
348,0,-0.108744,-0.0517056,-2.92127,71.7131,1594.03,538.77,-0.00296303,-0.00110643,0.000173211,-587.275,2599.75,117.402,0.128919,0.0316461,3.41651,-792.686,3764.09,140.977,0.150751,0.0621018,3.40081,-899.82,4838.32,129.13,0.145463,0.052405,3.31096,-931.782,5928.06,109.953,0.01693,-0.000187156,0.00857474,-1009.24,7099.35,60.2062
349,0,-0.118449,-0.0994774,-2.9223,72.7997,1599.55,538.851,-0.00605897,-0.00121082,-0.00150064,-587.544,2599.45,117.892,0.128964,0.031583,3.41645,-792.716,3764.09,140.973,0.14041,0.0545175,3.39909,-898.835,4838.08,129.38,0.14368,0.0538712,3.31247,-931.467,5927.74,109.822,0.0175039,-0.000456949,0.00838085,-1009.13,7099.31,60.1999
350,0,-0.106604,-0.0434734,-2.91843,72.1753,1603.81,538.738,-0.0060472,-0.000909146,-0.00159147,-587.609,2599.41,117.885,0.129145,0.0316792,3.41645,-792.753,3764.1,140.962,0.141944,0.0553735,3.39949,-899.063,4838.2,129.342,0.144208,0.053516,3.31216,-931.534,5927.85,109.855,0.0187178,-0.00138025,0.0087105,-1009.03,7099.31,60.1776
351,0,-0.107812,-0.0446028,-2.91866,70.9625,1608.58,538.859,-0.00573747,0.00159156,-0.00192735,-587.866,2599.33,117.938,0.129109,0.0317049,3.41656,-792.795,3764.08,140.948,0.138356,0.0528322,3.39879,-899.714,4838.73,129.42,0.145789,0.0517576,3.30995,-931.989,5928.28,109.998,0.0195002,-0.00121001,0.00984981,-1009.06,7099.32,60.193
352,0,-0.106121,-0.00031721,-2.91931,70.2735,1612.6,539.018,-0.00278446,-0.000929523,0.000480759,-587.41,2599.62,117.437,0.129087,0.0319367,3.4165,-792.787,3764.07,140.962,0.135138,0.0503265,3.39816,-900.049,4839.01,129.495,0.14585,0.0505396,3.30852,-932.265,5928.55,110.073,0.019015,-0.00112975,0.0102451,-1009.15,7099.33,60.2208
353,0,-0.104756,0.0019044,-2.9195,70.8871,1617.54,538.882,-0.00276806,-0.000899527,0.000545488,-587.404,2599.67,117.418,0.129104,0.0318831,3.41653,-792.763,3764.05,140.965,0.137187,0.0518181,3.39858,-899.631,4838.66,129.459,0.145562,0.0518588,3.31014,-931.98,5928.22,109.997,0.0185079,-0.000545974,0.0101147,-1009.24,7099.33,60.2256
354,0,-0.110922,-0.0106739,-2.92197,72.5833,1623.02,539.068,-0.00609086,-0.000781611,-0.00101832,-587.614,2599.43,117.896,0.128959,0.0316997,3.41654,-792.697,3764.04,140.962,0.141053,0.0547194,3.39924,-898.975,4838.1,129.361,0.144157,0.0538082,3.31228,-931.518,5927.76,109.849,0.0180296,-0.000220079,0.00922451,-1009.27,7099.3,60.2246
355,0,-0.106645,0.0770431,-2.92556,73.5843,1628.74,539.727,-0.00631219,-0.00161534,-0.00109172,-587.504,2599.45,117.89,0.129014,0.0314943,3.41649,-792.626,3764.03,140.963,0.13971,0.0540115,3.39898,-898.723,4838.02,129.395,0.14463,0.0537588,3.31268,-931.402,5927.69,109.819,0.0175169,-2.59087e-05,0.00906886,-1009.23,7099.31,60.2279
356,0,-0.102855,0.029977,-2.92031,71.671,1632.16,538.209,-0.00607964,0.000369985,-0.00148383,-587.651,2599.4,117.928,0.128971,0.0315116,3.41657,-792.636,3764.03,140.964,0.151446,0.062586,3.40083,-899.742,4838.3,129.112,0.144311,0.053091,3.31126,-931.745,5928.03,109.91,0.016905,-0.000146294,0.00870877,-1009.17,7099.29,60.2184
357,0,-0.105541,0.00211178,-2.92095,71.0088,1637.17,538.332,-0.00297191,-0.00138123,0.000400365,-587.302,2599.66,117.418,0.129137,0.0317703,3.41647,-792.704,3764.02,140.971,0.138056,0.052736,3.39856,-899.946,4838.87,129.437,0.146351,0.0509483,3.30889,-932.135,5928.42,110.043,0.0173958,-0.000248888,0.00926071,-1009.16,7099.32,60.2145
358,0,-0.107774,0.00168352,-2.92025,71.5848,1642.1,538.293,-0.0029115,-0.00132798,0.000281782,-587.376,2599.63,117.416,0.129004,0.0317667,3.41652,-792.792,3764.07,140.956,0.137467,0.0522425,3.39856,-899.83,4838.79,129.45,0.145945,0.0513829,3.30952,-932.065,5928.33,110.03,0.0178718,-0.000855494,0.00981853,-1009.17,7099.37,60.2201
359,0,-0.115027,-0.0126608,-2.9233,73.4738,1647.41,538.565,-0.00615158,-0.0005922,-0.0016951,-587.723,2599.34,117.902,0.129173,0.0320292,3.41659,-792.834,3764.12,140.945,0.141839,0.0549445,3.39928,-899.265,4838.34,129.367,0.144951,0.0531021,3.31177,-931.634,5927.93,109.904,0.0176723,-0.00132646,0.0100084,-1009.13,7099.37,60.2099
360,0,-0.110196,0.0630178,-2.92589,75.094,1653.03,539.128,-0.00635449,-0.00169672,-0.00169332,-587.612,2599.38,117.874,0.129296,0.0317459,3.41648,-792.802,3764.14,140.939,0.141881,0.0554962,3.39915,-898.895,4838.13,129.344,0.144478,0.0537302,3.31251,-931.455,5927.77,109.831,0.0169716,-0.000832465,0.00925993,-1009.13,7099.33,60.1902
361,0,-2.88619,0.143308,0.131546,99.9972,1658.68,538.423,-0.00593549,1.1532e-05,-0.00176926,-587.674,2599.42,117.911,0.129211,0.0316022,3.41643,-792.728,3764.09,140.963,0.139886,0.0535443,3.3992,-899.265,4838.44,129.419,0.144559,0.0528268,3.31148,-931.687,5928,109.911,0.0166485,-0.000353592,0.00871559,-1009.16,7099.29,60.2084
362,0,-2.88259,0.146465,0.1342,98.927,1663.09,538.172,-0.00308296,-0.00118237,0.000133681,-587.302,2599.72,117.415,0.129054,0.0317412,3.41651,-792.696,3764.07,140.974,0.137726,0.0528292,3.39849,-899.902,4838.88,129.45,0.146287,0.0508215,3.30917,-932.11,5928.41,110.056,0.0166367,-0.000451157,0.0088824,-1009.21,7099.3,60.2163
363,0,-2.88625,0.147866,0.133102,99.117,1667.88,538.191,-0.00285411,-0.00116282,0.000329622,-587.304,2599.71,117.43,0.128831,0.0315901,3.41645,-792.706,3764.05,140.962,0.137321,0.0522663,3.39847,-899.956,4838.89,129.454,0.145408,0.0512203,3.30897,-932.167,5928.45,110.054,0.0179965,-0.000688639,0.00934074,-1009.23,7099.31,60.2202
364,0,-0.106625,-0.0278666,-2.90536,76.0329,1672.36,540.189,-0.0060418,0.000347581,-0.00135676,-587.726,2599.39,117.941,0.12899,0.0317356,3.41643,-792.729,3764.08,140.965,0.139817,0.053789,3.39928,-899.367,4838.47,129.428,0.144909,0.0528115,3.31122,-931.745,5928.06,109.948,0.0179339,-0.000609723,0.00962001,-1009.17,7099.33,60.2208
365,0,-0.106844,-0.0303061,-2.90453,77.4236,1677.81,540.479,-0.00633305,-0.00170977,-0.000975664,-587.587,2599.4,117.886,0.129179,0.031801,3.4165,-792.738,3764.09,140.938,0.140467,0.0542788,3.39894,-898.795,4838.1,129.386,0.144592,0.0537319,3.31259,-931.418,5927.74,109.839,0.0186891,-0.00084633,0.0101413,-1009.15,7099.35,60.2116
366,0,-0.105929,-0.0246095,-2.903,76.9046,1682.35,540.352,-0.00609964,-0.000996496,-0.00124594,-587.622,2599.38,117.902,0.129195,0.0317075,3.4165,-792.71,3764.08,140.938,0.139483,0.0533648,3.399,-898.952,4838.25,129.415,0.144991,0.0535253,3.31222,-931.504,5927.85,109.874,0.0180219,-0.000714821,0.00981412,-1009.12,7099.35,60.2187
367,0,-0.0908496,-0.0258906,-2.90009,73.8264,1684.57,538.222,-0.00314108,-0.00130338,0.000539294,-587.307,2599.66,117.393,0.129092,0.0318598,3.41639,-792.684,3764.05,140.942,0.146349,0.0587539,3.39987,-899.925,4838.63,129.216,0.145462,0.0520322,3.31014,-931.944,5928.25,110.007,0.0180654,-0.000328063,0.00957121,-1009.17,7099.32,60.2217
368,0,-0.107441,-0.0888905,-2.89999,73.5989,1689.83,538.814,-0.00297894,-0.00113715,0.000319297,-587.3,2599.65,117.405,0.128973,0.0318208,3.41655,-792.698,3764.02,140.937,0.137121,0.052008,3.39841,-899.948,4838.85,129.436,0.14697,0.0507639,3.30881,-932.166,5928.43,110.049,0.0181165,-0.000196064,0.00947324,-1009.25,7099.3,60.2262
369,0,-0.107266,-0.0967936,-2.89927,74.6034,1694.97,538.976,-0.00301391,-0.00138643,0.000223949,-587.34,2599.66,117.405,0.129108,0.0317398,3.41658,-792.768,3764.03,140.952,0.150552,0.061608,3.40062,-899.984,4838.34,129.114,0.145288,0.0521564,3.31072,-931.911,5928.09,109.968,0.0191952,-0.000485018,0.00976221,-1009.29,7099.25,60.2265
370,0,-0.0922637,-0.0551561,-2.8986,75.227,1699.66,538.174,-0.00621155,-0.00137904,-0.00171349,-587.637,2599.39,117.879,0.129114,0.0318866,3.41665,-792.825,3764.06,140.947,0.140536,0.0542222,3.39904,-898.981,4838.04,129.351,0.144309,0.0533731,3.31237,-931.556,5927.71,109.84,0.0194907,-0.000606166,0.0100138,-1009.27,7099.25,60.2277
371,0,-0.091886,-0.0471953,-2.89833,75.4348,1704.57,538.022,-0.00625443,-0.00147041,-0.0015847,-587.637,2599.38,117.887,0.129157,0.0318461,3.41657,-792.826,3764.08,140.951,0.140966,0.054518,3.39924,-898.98,4838.1,129.367,0.140253,0.055339,3.31288,-931.571,5927.78,109.815,0.0194537,-0.00107498,0.00979678,-1009.16,7099.27,60.1965
372,0,-0.0948023,-0.04928,-2.9007,74.4247,1709.07,537.782,-0.00569282,0.000916978,-0.00196886,-587.799,2599.37,117.931,0.129171,0.0318864,3.41646,-792.767,3764.1,140.963,0.146385,0.058651,3.40014,-899.785,4838.56,129.237,0.144952,0.052421,3.31056,-931.854,5928.19,109.98,0.0188827,-0.00150829,0.0101359,-1009.09,7099.34,60.1867
373,0,-0.122452,-0.0665253,-2.90414,73.4629,1713.71,537.551,-0.00284481,-0.00101966,0.000404441,-587.312,2599.7,117.415,0.129101,0.0317989,3.41639,-792.683,3764.12,140.956,0.136922,0.0518289,3.39833,-899.939,4839.05,129.5,0.143707,0.0521714,3.30905,-932.157,5928.58,110.068,0.0180061,-0.00148746,0.00966405,-1009.04,7099.36,60.1957
374,0,-0.123991,-0.0666649,-2.90607,74.1526,1718.63,537.455,-0.00282061,-0.000931424,0.000485178,-587.31,2599.72,117.398,0.128989,0.0314693,3.41639,-792.664,3764.13,140.945,0.149093,0.0612121,3.40016,-900.107,4838.73,129.171,0.146114,0.0516505,3.3097,-931.947,5928.39,110.043,0.0169862,-0.000936163,0.00942114,-1009.09,7099.38,60.1708
375,0,-0.0943662,-0.0497273,-2.899,75.797,1723.85,537.532,-0.00603249,-0.000429312,-0.00142032,-587.642,2599.45,117.893,0.12903,0.0316712,3.4165,-792.698,3764.11,140.936,0.139703,0.0534158,3.39912,-899.025,4838.31,129.44,0.141788,0.0548475,3.31238,-931.586,5927.92,109.861,0.0169034,-0.000661648,0.00880373,-1009.12,7099.33,60.1994
376,0,-0.0907645,-0.0600302,-2.89949,76.1568,1728.77,537.451,-0.00634237,-0.00157897,-0.00145852,-587.583,2599.41,117.875,0.129059,0.0317859,3.41656,-792.75,3764.05,140.958,0.141046,0.0547932,3.39921,-898.873,4838.04,129.372,0.141132,0.0548187,3.31303,-931.52,5927.75,109.785,0.0169662,-0.000331248,0.00889378,-1009.19,7099.29,60.1943
377,0,-0.0938522,-0.0496083,-2.89906,75.6837,1733.62,537.159,-0.00599119,2.22179e-05,-0.0016405,-587.725,2599.37,117.925,0.128901,0.0317305,3.41651,-792.759,3763.98,140.968,0.139041,0.0529242,3.39913,-899.307,4838.36,129.437,0.141215,0.0544231,3.31182,-931.818,5927.96,109.855,0.017849,-0.000286915,0.0089238,-1009.21,7099.24,60.2153
378,0,-0.107507,-0.0883821,-2.89887,75.1141,1738.57,537.793,-0.00278143,-0.00090753,0.000114771,-587.355,2599.65,117.42,0.129027,0.0319336,3.41653,-792.742,3763.98,140.981,0.136928,0.052009,3.39842,-899.855,4838.8,129.481,0.146162,0.0509948,3.3092,-932.131,5928.35,110.036,0.017434,-0.000270368,0.00944427,-1009.21,7099.28,60.2165
379,0,-0.109363,-0.0932832,-2.89913,75.2712,1743.44,538.025,-0.00290433,-0.000867905,0.000217961,-587.335,2599.67,117.402,0.129048,0.0316397,3.41647,-792.725,3764.05,140.942,0.145719,0.0586124,3.39958,-900.041,4838.76,129.253,0.145908,0.0517166,3.30959,-932.035,5928.34,110.019,0.0165788,-0.000321894,0.0096603,-1009.15,7099.32,60.2101
380,0,-0.0933671,-0.0514584,-2.89816,75.8816,1747.97,537.575,-0.00592228,-0.000294644,-0.00188058,-587.671,2599.39,117.919,0.129193,0.0316886,3.41647,-792.734,3764.14,140.919,0.143207,0.0560765,3.39959,-899.276,4838.39,129.35,0.144897,0.0532174,3.31169,-931.594,5927.97,109.899,0.0159963,-0.000558019,0.0092291,-1009.1,7099.35,60.1968
381,0,-0.0917729,-0.0441918,-2.89807,76.6504,1752.98,537.663,-0.00637562,-0.00197352,-0.00137928,-587.56,2599.41,117.863,0.129238,0.0316505,3.41653,-792.777,3764.17,140.925,0.140993,0.0548841,3.399,-898.782,4838.14,129.377,0.144736,0.0538964,3.31261,-931.39,5927.78,109.831,0.0169513,-0.000989305,0.00941276,-1009.11,7099.38,60.2056
382,0,-0.0926556,-0.0460444,-2.89857,75.9874,1757.69,537.428,-0.00609892,-0.000759072,-0.00169286,-587.68,2599.37,117.876,0.129121,0.0317305,3.41652,-792.786,3764.13,140.927,0.140232,0.0538435,3.39924,-899.148,4838.33,129.4,0.144812,0.0532161,3.3118,-931.614,5927.92,109.885,0.0174698,-0.001023,0.00912725,-1009.16,7099.36,60.2064
383,0,-0.107173,-0.0912291,-2.89899,75.1056,1762.7,537.868,-0.00284056,-0.00122062,0.000366025,-587.348,2599.64,117.402,0.12904,0.0318151,3.41656,-792.762,3764.06,140.957,0.149165,0.0609794,3.4001,-900.259,4838.61,129.127,0.145447,0.0513551,3.3096,-932.104,5928.34,110.018,0.0178047,-0.000536639,0.00898207,-1009.23,7099.32,60.2141
384,0,-0.103904,-0.0268836,-2.90358,75.2745,1768.18,538.361,-0.00262027,-0.00107359,0.000180298,-587.351,2599.65,117.402,0.128987,0.0317653,3.4166,-792.761,3764.01,140.967,0.135755,0.0508103,3.39821,-899.991,4838.89,129.477,0.144797,0.0511578,3.30887,-932.256,5928.47,110.032,0.0178217,-0.000316052,0.00916148,-1009.23,7099.29,60.2124
385,0,-0.10283,-0.0247763,-2.90377,76.5497,1773.75,538.432,-0.00287947,-0.00112762,0.000265106,-587.359,2599.67,117.4,0.129078,0.0317929,3.41661,-792.771,3764.02,140.955,0.138767,0.0531242,3.39933,-899.507,4838.49,129.425,0.144113,0.0525552,3.31092,-931.889,5928.09,109.93,0.0180704,-0.000558206,0.0097433,-1009.2,7099.26,60.2113
386,0,-0.103375,-0.0318036,-2.90315,77.9512,1779.31,538.484,-0.00620751,-0.0012276,-0.00153639,-587.611,2599.4,117.88,0.129212,0.0318129,3.41645,-792.783,3764.08,140.951,0.152607,0.0636254,3.40074,-899.329,4837.97,129.062,0.144356,0.0537265,3.31245,-931.487,5927.75,109.84,0.0177486,-0.000725794,0.00934551,-1009.11,7099.26,60.2038
387,0,-0.102218,-0.0256353,-2.90438,77.7894,1784.05,538.373,-0.00628637,-0.00100413,-0.00155626,-587.622,2599.41,117.887,0.129257,0.0317541,3.41646,-792.753,3764.12,140.937,0.140103,0.0540877,3.39917,-898.952,4838.22,129.402,0.144531,0.0534037,3.31228,-931.513,5927.82,109.85,0.0181258,-0.000828029,0.00970769,-1009.11,7099.31,60.2081
388,0,-0.103134,-0.022423,-2.90569,76.2771,1788.07,538.048,-0.00302454,-0.000927478,0.00041694,-587.322,2599.7,117.412,0.128915,0.0317215,3.41649,-792.684,3764.12,140.95,0.13809,0.0527164,3.39893,-899.517,4838.71,129.491,0.146254,0.0520353,3.31036,-931.865,5928.23,110.011,0.0181075,-0.000953937,0.0101319,-1009.12,7099.34,60.2158
389,0,-0.104577,-0.0236546,-2.90538,75.5146,1792.5,537.93,-0.00273488,-0.000521468,0.000471311,-587.311,2599.71,117.401,0.129215,0.0317361,3.41643,-792.621,3764.12,140.947,0.137346,0.0523004,3.39844,-899.904,4838.96,129.47,0.143531,0.0526191,3.30931,-932.145,5928.52,110.01,0.0182837,-0.000583741,0.0106938,-1009.18,7099.37,60.2152
390,0,-0.103436,-0.0255668,-2.90433,76.4749,1797.66,538.07,-0.00287706,-0.000660589,0.000546355,-587.307,2599.7,117.42,0.129145,0.0315856,3.41645,-792.637,3764.09,140.948,0.146596,0.059151,3.39993,-899.823,4838.56,129.259,0.145056,0.0525322,3.31045,-931.884,5928.2,109.992,0.0186567,-0.000389136,0.00979018,-1009.19,7099.33,60.2267
391,0,-0.105848,-0.053049,-2.91493,79.7197,1800.1,538.278,-0.00614525,-0.000770996,-0.00118344,-587.626,2599.41,117.874,0.129164,0.0317152,3.41658,-792.754,3764.06,140.943,0.142115,0.0552697,3.39928,-899.017,4838.1,129.339,0.141522,0.0549097,3.31258,-931.566,5927.79,109.787,0.0179835,-0.000216532,0.00886217,-1009.18,7099.28,60.192
392,0,-0.106568,-0.0415964,-2.91499,80.1527,1805.21,538.02,-0.00625722,-0.00177493,-0.0015852,-587.616,2599.38,117.878,0.12918,0.0316545,3.41665,-792.865,3764.02,140.942,0.139464,0.0539533,3.39915,-898.852,4837.94,129.372,0.144433,0.0533505,3.31245,-931.506,5927.66,109.812,0.0176334,-0.000321012,0.00795313,-1009.14,7099.24,60.2033
393,0,-0.105217,-0.0579902,-2.91496,79.4428,1809.78,538.087,-0.00610278,0.000168281,-0.00215459,-587.801,2599.34,117.901,0.129184,0.0319005,3.41663,-792.911,3764.03,140.959,0.146862,0.0589393,3.4003,-899.757,4838.29,129.188,0.144776,0.0522052,3.31094,-931.846,5928,109.928,0.0172487,-0.000268455,0.0079318,-1009.12,7099.28,60.1968
394,0,-0.115637,-0.0335248,-2.90475,60.5856,1822.47,536.886,-0.00290171,-0.00154087,-0.000197478,-587.371,2599.61,117.407,0.129112,0.0318383,3.41655,-792.856,3764.05,140.947,0.137217,0.0519442,3.39834,-900.011,4838.87,129.439,0.165081,0.0311274,3.30025,-933.413,5928.52,108.901,0.0173849,8.93432e-05,0.0085403,-1009.14,7099.34,60.1931
395,0,-0.115115,-0.0322171,-2.90453,60.8171,1827.09,536.761,-0.0028982,-0.0013385,0.000215572,-587.343,2599.65,117.414,0.129153,0.0319045,3.41647,-792.75,3764.1,140.952,0.137104,0.0519314,3.39842,-899.815,4838.89,129.481,0.166244,0.0310359,3.30052,-933.252,5928.49,108.871,0.0172246,-0.000483644,0.00970318,-1009.14,7099.38,60.2175
396,0,-0.11532,-0.0325176,-2.90443,60.8203,1831.68,536.765,-0.00595266,-0.000116692,-0.00158828,-587.661,2599.38,117.895,0.129088,0.0316509,3.41649,-792.692,3764.12,140.943,0.140905,0.0544702,3.39932,-899.188,4838.45,129.417,0.15175,0.0355019,3.30357,-932.054,5927.88,109.286,0.0168598,-0.000319625,0.0103191,-1009.15,7099.37,60.2323
397,0,-0.105338,-0.0484266,-2.91421,79.9738,1829.1,537.83,-0.00613909,-0.00164131,-0.00143147,-587.542,2599.42,117.905,0.129099,0.0316896,3.41644,-792.661,3764.12,140.943,0.153133,0.0635228,3.40045,-899.203,4838.04,129.084,0.151801,0.0349494,3.30411,-931.872,5927.68,109.209,0.0163345,-0.000169558,0.00996787,-1009.16,7099.32,60.2348
398,0,-0.0993717,-0.0614336,-2.91522,79.3018,1833.59,538.27,-0.00599134,-0.000119609,-0.00171981,-587.641,2599.41,117.903,0.129007,0.0317489,3.41644,-792.675,3764.11,140.955,0.140567,0.054412,3.39937,-899.193,4838.43,129.429,0.151804,0.0352713,3.30354,-932.066,5927.85,109.303,0.0163906,-0.000306706,0.00955229,-1009.16,7099.32,60.2263
399,0,-0.10426,-0.0564899,-2.91447,78.5186,1838.26,538.22,-0.00282422,-0.00118207,0.00018787,-587.299,2599.72,117.387,0.12906,0.0317088,3.41641,-792.685,3764.09,140.943,0.136919,0.0519787,3.39848,-899.754,4838.83,129.48,0.148399,0.0375789,3.30266,-932.504,5928.27,109.418,0.0172224,-0.000146352,0.00936079,-1009.18,7099.35,60.2371
400,0,-0.103352,-0.0555492,-2.91487,78.3601,1843.14,538.214,-0.00269004,-0.0009097,0.000224445,-587.329,2599.71,117.397,0.129074,0.0316972,3.41651,-792.719,3764.08,140.941,0.148908,0.0608402,3.39991,-900.287,4838.71,129.163,0.152325,0.0355123,3.30199,-932.523,5928.26,109.501,0.0179568,-0.000287929,0.00894858,-1009.17,7099.35,60.2017
401,0,-0.108324,-0.0372228,-2.9067,79.3229,1848.91,537.452,-0.00590649,0.000322125,-0.00158513,-587.743,2599.4,117.897,0.129269,0.0317846,3.41661,-792.767,3764.06,140.941,0.140649,0.0541656,3.39937,-899.385,4838.42,129.395,0.151561,0.0353523,3.30343,-932.208,5927.89,109.311,0.0180407,-0.0005345,0.00949476,-1009.15,7099.37,60.2139
402,0,-0.108722,-0.0412057,-2.90608,80.0642,1853.85,537.152,-0.00629429,-0.00168675,-0.0012339,-587.605,2599.37,117.868,0.129146,0.0317615,3.41653,-792.789,3764.06,140.938,0.146178,0.0585705,3.3998,-899.08,4837.96,129.21,0.151115,0.0353115,3.30432,-931.952,5927.61,109.166,0.0183414,-0.000963203,0.0091967,-1009.09,7099.34,60.1945
403,0,-0.107929,-0.0405934,-2.90626,79.9515,1858.55,537.057,-0.00636711,-0.00121901,-0.00123719,-587.661,2599.38,117.883,0.129207,0.0317888,3.41655,-792.78,3764.07,140.938,0.140993,0.054502,3.39921,-899.055,4838.21,129.383,0.151024,0.0354844,3.30411,-932.035,5927.73,109.231,0.0179524,-0.00115508,0.0093517,-1009.08,7099.3,60.201
